user,followers,total_likes,following,link,views,duration,likes,comments,shares
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7106565166342409515,1100000,37,231300,194,159
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7106181205061553450,609900,23,65400,89,127
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7105852397573917995,1600000,33,332100,326,375
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7105488757771717934,970500,26,137700,107,82
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7105120648879426859,2400000,19,423500,1917,2743
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7104703345327230251,2800000,50,475400,824,552
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7104331156060949803,830400,37,137600,209,178
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7103981140083543339,731600,28,130000,413,768
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7103710331825868078,2000000,6,239200,498,659
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7103589234790993194,6100000,17,1300000,1311,1288
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7103312821760298282,378800,17,35100,302,45
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7103226472323681582,3000000,19,485000,739,1137
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7102869240104897835,3300000,71,897300,3847,4091
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7102579567084244267,524300,40,76500,345,148
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7102084946516348206,490600,20,43800,126,57
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7101729957088382251,335900,42,33400,374,312
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7101709239227370794,5900000,56,1200000,2958,2899
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7101343325323775278,2100000,30,380500,1415,1933
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7100985429356498222,1100000,26,166300,801,826
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7100678364750662958,3300000,29,564100,392,1777
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7100301093443259694,3000000,15,486500,154,193
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7099912533909359918,2700000,21,429100,407,661
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7099515145818475822,733700,18,95000,424,810
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7099127165333146923,829800,55,166600,413,1352
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7098742739579325742,419300,10,37100,84,102
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7098390505641332011,756500,36,105300,576,791
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7098016423854853418,9800000,12,2100000,4101,14300
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7097635854947978538,818100,27,112200,353,395
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7097275978031877418,2900000,20,528100,1562,3814
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7096958808798367019,362500,9,20700,221,6
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7096895153415392558,14500000,19,2300000,10900,34700
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7096528895956012330,6700000,60,1500000,17800,31900
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7096326095368162603,377100,29,27500,163,191
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7096166440146914602,4200000,82,746400,18600,12100
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7095804445769993514,3000000,33,572100,4708,3781
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7095474161115663662,3000000,30,586300,830,1905
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7094427405535825198,1100000,5,102000,301,89
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7093976977966730538,782800,18,129200,743,4785
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7093592080206908715,286300,60,25700,134,178
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7093246993555934506,2000000,49,388000,1352,767
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7092860438169439534,427600,17,49200,69,59
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7092276473935105326,264000,15,17900,113,44
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7091055244964220206,4000000,25,576700,4577,2548
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7088246501251648814,988100,10,58900,563,417
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7088014751720049966,597700,10,53500,192,522
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7087654042041601322,245200,30,9197,48,16
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7087533738862595370,426000,32,53500,236,301
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7085026984648068398,542900,9,88600,549,2301
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7081348062408379694,817700,33,138000,100,175
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7081099322879773998,306500,5,26800,48,16
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7080593143325838638,416900,28,59200,182,152
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7079984261050371374,383500,8,47300,434,190
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7079482558379085102,1000000,38,182200,294,276
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7078746576952315178,209900,10,10100,119,15
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7078726882748910890,3500000,20,781600,2608,11700
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7077747268836691242,470800,14,51300,92,24
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7077601333552893227,223700,5,14000,122,197
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7077259164828880174,4000000,34,985700,3379,15800
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7076869983313087787,297300,9,36800,167,347
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7076621402635341102,460800,37,104600,416,783
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7076147585072778538,307800,8,47100,199,216
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7076127213485182251,368000,11,35400,66,83
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7076125250076871979,193100,14,18700,107,321
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7075189676121836843,2400000,8,281700,315,726
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7075090474796633386,797900,79,187300,749,1125
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7073898047607934251,266100,10,28200,187,18
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7073013452406557998,549900,21,60100,140,66
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7072629082135022890,1500000,29,334900,1572,6016
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7072100219990871342,277600,16,36400,455,80
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7070666093425315118,460300,6,63400,209,2500
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7070265559451012398,318300,12,36300,343,325
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7069890465256066350,258800,20,32300,94,301
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7068829804526603562,3400000,13,469800,1463,5149
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7068361390368738606,353500,36,54200,157,181
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7068027543437430062,298800,9,33900,138,212
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7067629654529789230,730800,10,88500,309,202
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7066929512402996526,691600,32,114600,215,325
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7066729558044757295,592700,13,92700,269,1095
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7066627214271515951,209000,119,16100,352,22
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7066138882294910255,820200,77,125500,2291,2724
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7065178250653519150,298600,4,19900,90,13
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7065022354984013102,4700000,16,1100000,5393,10500
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7064387653097278766,320600,81,47500,242,132
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7064003770216353071,165400,38,3370,61,16
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7063889479760809263,260100,17,30400,124,146
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7063540552649723182,448600,8,42100,409,1984
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7063539460893576494,240900,40,28500,117,195
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7063239086651444527,695800,41,99000,931,1315
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7062826717081226542,337900,6,30400,113,124
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7062528357656956206,228900,7,14900,96,216
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7062200277226671407,3700000,24,679000,1697,3213
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7061759104003362094,804500,9,92500,477,1485
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7061709699812461870,640700,10,62100,155,92
chrisklemens,1500000,73600000,354,https://www.tiktok.com/@chrisklemens/video/7061281866766191918,206200,25,23900,274,112
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7135546693549870378,277000,9,169800,1478,5952
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7135091072283282731,470100,11,118200,1711,1330
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7133986421957807403,560600,9,98300,795,2133
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7133247574546435370,238900,46,32600,386,116
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7132936352278023470,5800000,23,1000000,6604,8733
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7132919943431064875,1100000,9,206300,1581,2778
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7132199753705803054,869300,51,139800,2973,6985
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7130720319857315118,1300000,21,261900,2682,10600
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7130237667589049642,630600,12,89500,652,793
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7129520998260444459,2800000,35,486600,4108,3699
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7128404496316894510,3500000,48,586700,3568,9630
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7127728885210484014,1200000,10,215200,438,507
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7127234172845886766,504800,15,43600,197,33
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7126910288460336427,4200000,9,766000,9003,10600
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7126179948292787502,3000000,56,556600,6945,9288
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7126179331403205934,288800,38,21900,181,136
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7125138358929460522,2600000,42,369300,2387,3269
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7125068373397998891,1500000,18,278000,3353,10000
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7123278608717679915,2900000,38,35400,300,163
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7123198170036849966,20100000,17,3500000,34900,190900
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7122993419944987950,1600000,20,232900,2186,4236
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7122545529669569834,481800,68,30400,169,156
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7122445275314097451,1300000,22,198600,2327,1136
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7122181743951482158,1000000,7,111100,367,276
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7122094210601209130,4900000,14,891500,10700,14900
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7121469069949259050,1900000,15,274800,2140,3939
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7121017065837759790,1200000,48,170900,1212,1950
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7119918684860239150,8300000,33,1400000,8680,50900
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7119501662234119470,2100000,36,344100,4073,7646
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7118370038381546798,8700000,14,1700000,21800,53400
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7118021107243846954,13500000,25,3400000,38100,84700
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7117713091747515690,525600,46,11900,59,34
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7117418469221584174,1000000,27,127500,1293,1231
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7117345789097168171,2300000,20,324600,1692,5286
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7116543132904475950,3500000,15,497300,3482,20500
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7116540752158674222,1200000,20,193800,3576,4948
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7116539118628310318,3700000,24,655300,12300,27600
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7115093704519470378,682600,58,43700,256,791
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7114301711300283691,5100000,9,1000000,7041,40200
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7113640619146300718,1000000,13,152400,1162,252
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7113342813609332014,2200000,16,269900,2492,6111
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7113296284479442219,1100000,8,160600,866,624
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7112987389437562155,1000000,31,144500,2322,2736
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7112137445096918318,816600,25,105800,1137,1607
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7111734660744482090,3000000,15,477800,4099,6236
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7111337735348047147,1800000,16,236200,2241,3760
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7110711003347930414,1300000,18,219100,1276,2083
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7110699669453376810,1400000,8,154300,737,1370
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7110654906142346538,10800000,10,2300000,17000,33500
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7110225940365495598,1000000,19,127600,874,4935
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7110218170266373418,937100,29,107800,1486,3130
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7109220939732143406,3200000,42,526100,5161,5819
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7108772336286977322,2100000,14,398200,4772,966
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7108365598161407278,876600,12,107300,1319,873
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7108362883381071147,10000000,10,1600000,19600,22800
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7107786418935827758,3300000,5,401500,1008,2634
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7107781075665161518,4300000,13,626000,5949,13400
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7107772906192686382,1100000,29,180900,1164,739
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7106244160243436846,3800000,53,82100,467,254
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7105791289601379626,1400000,22,203600,2773,7868
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7105492163588328746,6300000,15,950000,7151,18300
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7105490695829343534,2800000,10,367600,2701,3430
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7105487061360069931,2400000,12,394800,6453,10300
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7105202820722461998,1600000,8,221400,2763,1551
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7104707204418161963,413100,35,30500,329,896
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7104661352781991214,2600000,18,409400,212,20200
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7104362592222661931,2000000,46,234400,2375,1446
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7103558842839223598,5100000,16,1100000,11500,20500
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7103550198256864555,3900000,50,552100,5421,11000
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7102527130013142318,1100000,9,138300,1062,1672
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7101755066306153774,1000000,6,137400,638,824
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7101321704508689710,1900000,10,326300,2840,4160
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7100592086516272430,18600000,8,3300000,28300,153000
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7100569616266562862,3600000,8,452000,3335,9258
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7099901829042998570,552700,34,42700,292,312
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7099132066935131434,1400000,49,201700,2106,5838
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7098430355476221230,1100000,34,122000,2063,4811
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7098065174019509546,2400000,5,348300,140,3367
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7097269847704259883,4700000,43,1100000,5007,5756
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7097261996608884010,3000000,28,405100,5873,12300
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7097260280929062190,2500000,14,346700,4174,7113
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7097008993381551406,1100000,13,131500,1122,134
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7096247969434881326,746600,24,99900,818,801
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7096140850857594154,1900000,60,113700,1901,2403
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7095800328632978734,3000000,10,613400,7193,9552
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7095792323656764715,949300,21,113800,1979,7320
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7095391648137563438,11900000,46,2000000,15600,129200
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7094013156422356266,2600000,15,311800,3005,7379
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7093972374080621870,1000000,35,162000,4043,7059
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7093178747926433066,2000000,16,240000,2420,15800
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7093170106032721194,3000000,18,606900,7300,12000
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7093165007835532590,826600,54,119000,1042,1222
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7093161591998401835,1100000,10,116500,510,619
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7092895556292611374,716200,9,104000,887,2460
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7092894959199620395,3200000,18,542000,7827,43000
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7092048814361808174,356900,52,35400,259,111
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7091816452801514794,2900000,15,486600,2966,6714
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7091812626312858922,1000000,49,122200,1317,2232
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7091811338825157934,813500,34,116400,2850,4470
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7091361145331715370,725800,37,94800,2033,2440
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7090598492149681454,4100000,59,476700,4793,12600
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7089865067579133230,456600,48,29300,296,80
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7089846511579991342,4700000,23,810900,8832,30000
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7089837004371938606,770500,9,91300,533,690
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7089814374839455022,5200000,7,579500,1971,5154
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7089152769222872362,325900,59,9513,148,35
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7089075984846097706,4300000,37,663100,5852,9330
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7087959791666089258,4600000,16,694200,4529,14800
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7087958560142953774,5700000,52,1100000,9176,7959
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7086579897371741486,1000000,23,149000,1394,2146
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7085757850491833642,2500000,40,466100,6524,10700
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7085452519282937131,1200000,10,142900,752,2080
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7085128975051230510,1200000,8,162300,2204,2741
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7085066996223626538,3700000,28,514100,8445,17500
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7084669861204479275,854600,11,81800,530,505
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7084664681809579310,855300,13,96300,1261,1068
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7084616352530484523,858500,10,93000,927,266
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7084034061882150190,2400000,9,387900,3525,10000
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7083887867360988458,1100000,34,144400,2693,5494
artbydemarcusshawn,6300000,357700000,380,https://www.tiktok.com/@artbydemarcusshawn/video/7083877747650563374,1100000,22,154000,962,2352
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7135558260916096298,313,29,72,3,0
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7135536439692987690,1404,4,64,6,0
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7135208853490257195,33700,9,424,14,1
